order_item_id,order_id,product_id,category,amount
I00005576,O0005276,P0011,家电,77
I00005577,O0005277,P0002,家电,64
I00005578,O0005278,P0001,家电,84
I00005579,O0005279,P0005,家电,60
I00005580,O0005280,P0006,家电,100
I00005581,O0005281,P0009,家电,132
I00005582,O0005282,P0002,家电,125
I00005583,O0005283,P0009,家电,108
I00005584,O0005284,P0008,家电,82
I00005585,O0005285,P0004,家电,69
I00005586,O0005286,P0001,家电,62
I00005587,O0005287,P0007,家电,67
I00005588,O0005288,P0002,家电,63
I00005589,O0005289,P0005,家电,103
I00005590,O0005290,P0012,家电,83
I00005591,O0005291,P0001,家电,114
I00005592,O0005292,P0002,家电,101
I00005593,O0005293,P0011,家电,60
I00005594,O0005294,P0005,家电,101
I00005595,O0005295,P0004,家电,104
I00005596,O0005296,P0002,家电,138
I00005597,O0005297,P0006,家电,76
I00005598,O0005298,P0005,家电,61
I00005599,O0005299,P0003,家电,132
I00005600,O0005300,P0007,家电,86
I00005601,O0005301,P0006,家电,112
I00005602,O0005302,P0002,家电,100
I00005603,O0005303,P0011,家电,67
I00005604,O0005304,P0011,家电,82
I00005605,O0005305,P0007,家电,137
I00005606,O0005306,P0007,家电,102
I00005607,O0005307,P0006,家电,74
I00005608,O0005308,P0003,家电,98
I00005609,O0005309,P0011,家电,116
I00005610,O0005310,P0009,家电,100
I00005611,O0005311,P0002,家电,88
I00005612,O0005312,P0005,家电,91
I00005613,O0005313,P0010,家电,72
I00005614,O0005314,P0005,家电,76
I00005615,O0005315,P0011,家电,100
I00005616,O0005316,P0011,家电,105
I00005617,O0005317,P0006,家电,68
I00005618,O0005318,P0003,家电,134
I00005619,O0005319,P0005,家电,89
I00005620,O0005320,P0001,家电,127
I00005621,O0005321,P0011,家电,66
I00005622,O0005322,P0008,家电,111
I00005623,O0005323,P0011,家电,129
I00005624,O0005324,P0005,家电,74
I00005625,O0005325,P0011,家电,122
I00005626,O0005326,P0009,家电,95
I00005627,O0005327,P0002,家电,82
I00005628,O0005328,P0008,家电,140
I00005629,O0005329,P0010,家电,127
I00005630,O0005330,P0007,家电,90
I00005631,O0005331,P0004,家电,65
I00005632,O0005332,P0011,家电,61
I00005633,O0005333,P0005,家电,138
I00005634,O0005334,P0007,家电,71
I00005635,O0005335,P0010,家电,64
I00005636,O0005336,P0002,家电,86
I00005637,O0005337,P0006,家电,98
I00005638,O0005338,P0003,家电,62
I00005639,O0005339,P0001,家电,98
I00005640,O0005340,P0009,家电,100
I00005641,O0005341,P0008,家电,129
I00005642,O0005342,P0002,家电,123
I00005643,O0005343,P0008,家电,122
I00005644,O0005344,P0005,家电,71
I00005645,O0005345,P0005,家电,127
I00005646,O0005346,P0006,家电,60
I00005647,O0005347,P0001,家电,110
I00005648,O0005348,P0002,家电,138
I00005649,O0005349,P0003,家电,91
I00005650,O0005350,P0006,家电,82
I00005651,O0005351,P0007,家电,104
I00005652,O0005352,P0007,家电,101
I00005653,O0005353,P0011,家电,66
I00005654,O0005354,P0007,家电,111
I00005655,O0005355,P0001,家电,60
I00005656,O0005356,P0011,家电,114
I00005657,O0005357,P0005,家电,121
I00005658,O0005358,P0004,家电,76
I00005659,O0005359,P0002,家电,67
I00005660,O0005360,P0012,家电,93
I00005661,O0005361,P0010,家电,97
I00005662,O0005362,P0004,家电,72
I00005663,O0005363,P0002,家电,112
I00005664,O0005364,P0008,家电,114
I00005665,O0005365,P0002,家电,134
I00005666,O0005366,P0009,家电,139
I00005667,O0005367,P0006,家电,76
I00005668,O0005368,P0006,家电,124
I00005669,O0005369,P0012,家电,108
I00005670,O0005370,P0011,家电,131
I00005671,O0005371,P0007,家电,103
I00005672,O0005372,P0001,家电,112
I00005673,O0005373,P0012,家电,116
I00005674,O0005374,P0012,家电,92
I00005675,O0005375,P0002,家电,127
I00005676,O0005376,P0011,家电,70
I00005677,O0005377,P0006,家电,93
I00005678,O0005378,P0009,家电,129
I00005679,O0005379,P0003,家电,82
I00005680,O0005380,P0004,家电,105
I00005681,O0005381,P0001,家电,135
I00005682,O0005382,P0007,家电,85
I00005683,O0005383,P0001,家电,76
I00005684,O0005384,P0007,家电,121
I00005685,O0005385,P0002,家电,105
I00005686,O0005386,P0002,家电,123
I00005687,O0005387,P0011,家电,117
I00005688,O0005388,P0006,家电,132
I00005689,O0005389,P0008,家电,133
I00005690,O0005390,P0004,家电,109
I00005691,O0005391,P0010,家电,100
I00005692,O0005392,P0008,家电,107
I00005693,O0005393,P0003,家电,106
I00005694,O0005394,P0012,家电,88
I00005695,O0005395,P0007,家电,68
I00005696,O0005396,P0001,家电,132
I00005697,O0005397,P0012,家电,77
I00005698,O0005398,P0007,家电,99
I00005699,O0005399,P0003,家电,87
I00005700,O0005400,P0011,家电,79
I00005701,O0005401,P0002,家电,62
I00005702,O0005402,P0009,家电,71
I00005703,O0005403,P0007,家电,98
I00005704,O0005404,P0004,家电,93
I00005705,O0005405,P0008,家电,102
I00005706,O0005406,P0012,家电,133
I00005707,O0005407,P0004,家电,116
I00005708,O0005408,P0010,家电,71
I00005709,O0005409,P0012,家电,75
I00005710,O0005410,P0010,家电,115
I00005711,O0005411,P0003,家电,108
I00005712,O0005412,P0002,家电,119
I00005713,O0005413,P0008,家电,100
I00005714,O0005414,P0007,家电,140
I00005715,O0005415,P0012,家电,71
I00005716,O0005416,P0005,家电,123
I00005717,O0005417,P0009,家电,84
I00005718,O0005418,P0005,家电,77
I00005719,O0005419,P0009,家电,112
I00005720,O0005420,P0009,家电,66
I00005721,O0005421,P0006,家电,97
I00005722,O0005422,P0001,家电,123
I00005723,O0005423,P0012,家电,134
I00005724,O0005424,P0010,家电,133
I00005725,O0005425,P0003,家电,87
I00005726,O0005426,P0002,家电,101
I00005727,O0005427,P0006,家电,111
I00005728,O0005428,P0001,家电,71
I00005729,O0005429,P0008,家电,112
I00005730,O0005430,P0008,家电,67
I00005731,O0005431,P0006,家电,122
I00005732,O0005432,P0002,家电,73
I00005733,O0005433,P0001,家电,78
I00005734,O0005434,P0005,家电,107
I00005735,O0005435,P0011,家电,72
I00005736,O0005436,P0005,家电,91
I00005737,O0005437,P0006,家电,70
I00005738,O0005438,P0004,家电,65
I00005739,O0005439,P0006,家电,128
I00005740,O0005440,P0010,家电,86
I00005741,O0005441,P0007,家电,103
I00005742,O0005442,P0007,家电,105
I00005743,O0005443,P0012,家电,69
I00005744,O0005444,P0003,家电,76
I00005745,O0005445,P0006,家电,115
I00005746,O0005446,P0012,家电,80
I00005747,O0005447,P0001,家电,116
I00005748,O0005448,P0012,家电,66
I00005749,O0005449,P0005,家电,70
I00005750,O0005450,P0001,家电,102
I00005751,O0005451,P0009,家电,138
I00005752,O0005452,P0007,家电,123
I00005753,O0005453,P0012,家电,82
I00005754,O0005454,P0005,家电,124
I00005755,O0005455,P0002,家电,91
I00005756,O0005456,P0003,家电,112
I00005757,O0005457,P0011,家电,93
I00005758,O0005458,P0008,家电,134
I00005759,O0005459,P0006,家电,67
I00005760,O0005460,P0005,家电,89
I00005761,O0005461,P0006,家电,118
I00005762,O0005462,P0007,家电,100
I00005763,O0005463,P0008,家电,102
I00005764,O0005464,P0009,家电,70
I00005765,O0005465,P0012,家电,115
I00005766,O0005466,P0012,家电,97
I00005767,O0005467,P0006,家电,124
I00005768,O0005468,P0002,家电,72
I00005769,O0005469,P0007,家电,95
I00005770,O0005470,P0005,家电,131
I00005771,O0005471,P0003,家电,66
I00005772,O0005472,P0004,家电,103
I00005773,O0005473,P0003,家电,91
I00005774,O0005474,P0008,家电,105
I00005775,O0005475,P0006,家电,139
I00005776,O0005476,P0002,家电,127
I00005777,O0005477,P0006,家电,73
I00005778,O0005478,P0001,家电,89
I00005779,O0005479,P0010,家电,100
I00005780,O0005480,P0001,家电,81
I00005781,O0005481,P0003,家电,131
I00005782,O0005482,P0007,家电,108
I00005783,O0005483,P0004,家电,138
I00005784,O0005484,P0012,家电,119
I00005785,O0005485,P0008,家电,64
I00005786,O0005486,P0006,家电,109
I00005787,O0005487,P0008,家电,129
I00005788,O0005488,P0005,家电,94
I00005789,O0005489,P0005,家电,86
I00005790,O0005490,P0008,家电,130
I00005791,O0005491,P0006,家电,139
I00005792,O0005492,P0005,家电,89
I00005793,O0005493,P0006,家电,73
I00005794,O0005494,P0007,家电,72
I00005795,O0005495,P0012,家电,69
I00005796,O0005496,P0009,家电,139
I00005797,O0005497,P0011,家电,119
I00005798,O0005498,P0009,家电,97
I00005799,O0005499,P0003,家电,135
I00005800,O0005500,P0010,家电,138
I00005801,O0005501,P0009,家电,94
I00005802,O0005502,P0012,家电,138
I00005803,O0005503,P0005,家电,108
I00005804,O0005504,P0004,家电,70
I00005805,O0005505,P0005,家电,110
I00005806,O0005506,P0007,家电,136
I00005807,O0005507,P0011,家电,104
I00005808,O0005508,P0010,家电,140
I00005809,O0005509,P0007,家电,103
I00005810,O0005510,P0006,家电,71
I00005811,O0005511,P0010,家电,102
I00005812,O0005512,P0003,家电,68
I00005813,O0005513,P0005,家电,89
I00005814,O0005514,P0004,家电,136
I00005815,O0005515,P0002,家电,140
I00005816,O0005516,P0006,家电,106
I00005817,O0005517,P0010,家电,140
I00005818,O0005518,P0001,家电,93
I00005819,O0005519,P0006,家电,60
I00005820,O0005520,P0010,家电,70
I00005821,O0005521,P0010,家电,86
I00005822,O0005522,P0007,家电,127
I00005823,O0005523,P0006,家电,72
I00005824,O0005524,P0002,家电,81
I00005825,O0005525,P0004,家电,107
I00005826,O0005526,P0011,家电,80
I00005827,O0005527,P0008,家电,119
I00005828,O0005528,P0002,家电,83
I00005829,O0005529,P0009,家电,105
I00005830,O0005530,P0012,家电,78
I00005831,O0005531,P0005,家电,97
I00005832,O0005532,P0003,家电,90
I00005833,O0005533,P0011,家电,106
I00005834,O0005534,P0009,家电,136
I00005835,O0005535,P0006,家电,62
I00005836,O0005536,P0012,家电,63
I00005837,O0005537,P0002,家电,106
I00005838,O0005538,P0002,家电,64
I00005839,O0005539,P0007,家电,126
I00005840,O0005540,P0010,家电,108
I00005841,O0005541,P0009,家电,95
I00005842,O0005542,P0009,家电,131
I00005843,O0005543,P0002,家电,135
I00005844,O0005544,P0012,家电,75
I00005845,O0005545,P0012,家电,121
I00005846,O0005546,P0012,家电,128
I00005847,O0005547,P0010,家电,139
I00005848,O0005548,P0002,家电,107
I00005849,O0005549,P0008,家电,109
I00005850,O0005550,P0004,家电,92
I00005851,O0005551,P0009,家电,95
I00005852,O0005552,P0007,家电,97
I00005853,O0005553,P0009,家电,89
I00005854,O0005554,P0003,家电,102
I00005855,O0005555,P0002,家电,71
I00005856,O0005556,P0001,家电,123
I00005857,O0005557,P0009,家电,74
I00005858,O0005558,P0008,家电,124
I00005859,O0005559,P0006,家电,123
I00005860,O0005560,P0012,家电,136
I00005861,O0005561,P0003,家电,85
I00005862,O0005562,P0006,家电,111
I00005863,O0005563,P0006,家电,86
I00005864,O0005564,P0007,家电,125
I00005865,O0005565,P0002,家电,65
I00005866,O0005566,P0002,家电,62
I00005867,O0005567,P0006,家电,126
I00005868,O0005568,P0009,家电,64
I00005869,O0005569,P0010,家电,74
I00005870,O0005570,P0004,家电,118
I00005871,O0005571,P0012,家电,75
I00005872,O0005572,P0005,家电,65
I00005873,O0005573,P0004,家电,104
I00005874,O0005574,P0010,家电,120
I00005875,O0005575,P0009,家电,69
I00005876,O0005576,P0011,家电,87
I00005877,O0005577,P0007,家电,128
I00005878,O0005578,P0009,家电,69
I00005879,O0005579,P0012,家电,63
I00005880,O0005580,P0002,家电,75
I00005881,O0005581,P0004,家电,60
I00005882,O0005582,P0008,家电,88
I00005883,O0005583,P0005,家电,77
I00005884,O0005584,P0003,家电,130
I00005885,O0005585,P0005,家电,85
I00005886,O0005586,P0004,家电,60
I00005887,O0005587,P0005,家电,91
I00005888,O0005588,P0003,家电,61
I00005889,O0005589,P0007,家电,79
I00005890,O0005590,P0008,家电,117
I00005891,O0005591,P0011,家电,110
I00005892,O0005592,P0004,家电,126
I00005893,O0005593,P0002,家电,100
I00005894,O0005594,P0012,家电,70
I00005895,O0005595,P0002,家电,131
I00005896,O0005596,P0010,家电,102
I00005897,O0005597,P0002,家电,64
I00005898,O0005598,P0011,家电,136
I00005899,O0005599,P0003,家电,64
I00005900,O0005600,P0002,家电,114
I00005901,O0005601,P0007,家电,133
I00005902,O0005602,P0007,家电,116
I00005903,O0005603,P0011,家电,133
I00005904,O0005604,P0009,家电,64
I00005905,O0005605,P0001,家电,63
I00005906,O0005606,P0004,家电,88
I00005907,O0005607,P0002,家电,117
I00005908,O0005608,P0003,家电,97
I00005909,O0005609,P0006,家电,121
I00005910,O0005610,P0011,家电,120
I00005911,O0005611,P0004,家电,113
I00005912,O0005612,P0006,家电,88
I00005913,O0005613,P0008,家电,60
I00005914,O0005614,P0011,家电,116
I00005915,O0005615,P0006,家电,70
I00005916,O0005616,P0002,家电,115
I00005917,O0005617,P0008,家电,71
I00005918,O0005618,P0011,家电,72
I00005919,O0005619,P0005,家电,61
I00005920,O0005620,P0004,家电,74
I00005921,O0005621,P0009,家电,100
I00005922,O0005622,P0004,家电,98
I00005923,O0005623,P0004,家电,86
I00005924,O0005624,P0002,家电,87
I00005925,O0005625,P0010,家电,140
I00005926,O0005626,P0003,家电,76
I00005927,O0005627,P0010,家电,65
I00005928,O0005628,P0005,家电,74
I00005929,O0005629,P0002,家电,96
I00005930,O0005630,P0009,家电,111
I00005931,O0005631,P0004,家电,130
I00005932,O0005632,P0010,家电,113
I00005933,O0005633,P0005,家电,69
I00005934,O0005634,P0003,家电,128
I00005935,O0005635,P0012,家电,127
I00005936,O0005636,P0010,家电,120
I00005937,O0005637,P0007,家电,126
I00005938,O0005638,P0003,家电,68
I00005939,O0005639,P0012,家电,103
I00005940,O0005640,P0002,家电,80
I00005941,O0005641,P0012,家电,63
I00005942,O0005642,P0004,家电,91
I00005943,O0005643,P0012,家电,84
I00005944,O0005644,P0001,家电,83
I00005945,O0005645,P0005,家电,105
I00005946,O0005646,P0009,家电,81
I00005947,O0005647,P0010,家电,79
I00005948,O0005648,P0007,家电,107
I00005949,O0005649,P0007,家电,139
I00005950,O0005650,P0009,家电,80
I00005951,O0005651,P0003,家电,121
I00005952,O0005652,P0005,家电,87
I00005953,O0005653,P0002,家电,123
I00005954,O0005654,P0011,家电,62
I00005955,O0005655,P0008,家电,75
I00005956,O0005656,P0008,家电,114
I00005957,O0005657,P0006,家电,128
I00005958,O0005658,P0010,家电,130
I00005959,O0005659,P0006,家电,114
I00005960,O0005660,P0004,家电,71
I00005961,O0005661,P0003,家电,116
I00005962,O0005662,P0007,家电,112
I00005963,O0005663,P0012,家电,89
I00005964,O0005664,P0004,家电,73
I00005965,O0005665,P0005,家电,100
I00005966,O0005666,P0008,家电,139
I00005967,O0005667,P0009,家电,138
I00005968,O0005668,P0012,家电,64
I00005969,O0005669,P0007,家电,67
I00005970,O0005670,P0012,家电,62
I00005971,O0005671,P0007,家电,97
I00005972,O0005672,P0006,家电,67
I00005973,O0005673,P0005,家电,101
I00005974,O0005674,P0008,家电,111
I00005975,O0005675,P0008,家电,135
I00005976,O0005676,P0007,家电,112
I00005977,O0005677,P0006,家电,68
I00005978,O0005678,P0012,家电,131
I00005979,O0005679,P0010,家电,121
I00005980,O0005680,P0004,家电,123
I00005981,O0005681,P0005,家电,103
I00005982,O0005682,P0003,家电,64
I00005983,O0005683,P0011,家电,119
I00005984,O0005684,P0011,家电,80
I00005985,O0005685,P0012,家电,68
I00005986,O0005686,P0001,家电,89
I00005987,O0005687,P0009,家电,63
I00005988,O0005688,P0004,家电,80
I00005989,O0005689,P0003,家电,62
I00005990,O0005690,P0005,家电,104
I00005991,O0005691,P0003,家电,62
I00005992,O0005692,P0001,家电,120
I00005993,O0005693,P0006,家电,108
I00005994,O0005694,P0002,家电,74
I00005995,O0005695,P0003,家电,109
I00005996,O0005696,P0006,家电,139
I00005997,O0005697,P0010,家电,75
I00005998,O0005698,P0001,家电,88
I00005999,O0005699,P0012,家电,90
I00006000,O0005700,P0001,家电,133
I00006001,O0005701,P0008,家电,105
I00006002,O0005702,P0001,家电,112
I00006003,O0005703,P0011,家电,115
I00006004,O0005704,P0002,家电,68
I00006005,O0005705,P0001,家电,72
I00006006,O0005706,P0012,家电,120
I00006007,O0005707,P0011,家电,139
I00006008,O0005708,P0003,家电,114
I00006009,O0005709,P0001,家电,118
I00006010,O0005710,P0003,家电,93
I00006011,O0005711,P0008,家电,131
I00006012,O0005712,P0009,家电,119
I00006013,O0005713,P0006,家电,100
I00006014,O0005714,P0011,家电,111
I00006015,O0005715,P0004,家电,126
I00006016,O0005716,P0012,家电,120
I00006017,O0005717,P0009,家电,67
I00006018,O0005718,P0010,家电,109
I00006019,O0005719,P0001,家电,84
I00006020,O0005720,P0002,家电,116
I00006021,O0005721,P0006,家电,77
I00006022,O0005722,P0009,家电,61
I00006023,O0005723,P0007,家电,94
I00006024,O0005724,P0006,家电,85
I00006025,O0005725,P0003,家电,109
I00006026,O0005726,P0002,家电,137
I00006027,O0005727,P0009,家电,121
I00006028,O0005728,P0012,家电,118
I00006029,O0005729,P0010,家电,107
I00006030,O0005730,P0012,家电,80
I00006031,O0005731,P0002,家电,109
I00006032,O0005732,P0010,家电,124
I00006033,O0005733,P0005,家电,132
I00006034,O0005734,P0005,家电,124
I00006035,O0005735,P0003,家电,140
I00006036,O0005736,P0006,家电,82
I00006037,O0005737,P0009,家电,132
I00006038,O0005738,P0010,家电,86
I00006039,O0005739,P0002,家电,114
I00006040,O0005740,P0009,家电,129
I00006041,O0005741,P0003,家电,134
I00006042,O0005742,P0007,家电,86
I00006043,O0005743,P0004,家电,107
I00006044,O0005744,P0012,家电,63
I00006045,O0005745,P0010,家电,92
I00006046,O0005746,P0001,家电,132
I00006047,O0005747,P0001,家电,122
I00006048,O0005748,P0006,家电,93
I00006049,O0005749,P0010,家电,117
I00006050,O0005750,P0004,家电,97
I00006051,O0005751,P0004,家电,90
I00006052,O0005752,P0012,家电,81
I00006053,O0005753,P0012,家电,124
I00006054,O0005754,P0004,家电,97
I00006055,O0005755,P0007,家电,76
I00006056,O0005756,P0004,家电,118
I00006057,O0005757,P0007,家电,107
I00006058,O0005758,P0005,家电,118
I00006059,O0005759,P0010,家电,70
I00006060,O0005760,P0010,家电,122
I00006061,O0005761,P0010,家电,111
I00006062,O0005762,P0005,家电,63
I00006063,O0005763,P0009,家电,117
I00006064,O0005764,P0009,家电,121
I00006065,O0005765,P0010,家电,111
I00006066,O0005766,P0001,家电,103
I00006067,O0005767,P0012,家电,128
I00006068,O0005768,P0012,家电,71
I00006069,O0005769,P0008,家电,81
I00006070,O0005770,P0003,家电,103
I00006071,O0005771,P0009,家电,82
I00006072,O0005772,P0007,家电,126
I00006073,O0005773,P0006,家电,112
